ACCT_GUID,EFF_DT,CIFDB_ACCT_ID,ACCT_BAL_AMT,ACCT_STATUS_RSN_TXT,PAYMT_MIN_DUE_AMT,PAST_DUE_1_30_AMT,PAST_DUE_31_60_AMT,PAST_DUE_61_90_AMT,PAST_DUE_91_120_AMT,PAST_DUE_121_150_AMT,PAST_DUE_151_180_AMT,PAST_DUE_181_210_AMT,PAST_DUE_211_240_AMT,PAST_DUE_241_270_AMT,PAST_DUE_271_300_AMT,PAST_DUE_301_330_AMT,PAST_DUE_331_360_AMT,PAST_DUE_361_UP_AMT,CHARGEOFF_DT,CR_LMT_AMT,CR_LMT_AVLB_AMT,TOT_PAST_DUE_AMT,LAST_PAST_DUE_CYCL_AMT,PAST_DUE_CYCL_LTD_CNT,ACTL_DAYS_PAST_DUE_CNT,CNSCTV_DAYS_PAST_DUE_CNT,MOST_RCNT_PAST_DUE_DT,PAST_DUE_ACCT_STATUS_CD,COLL_ENRLM_STATUS_CD,PAST_DUE_CYCL_TXT,CLNT_PRDCT_CD
656c35ba-7a6f-45d9-a837-1733258e3976,2025-05-02,4106369,27647.58,Soon by score anything small me.,2360.28,1148.29,484.13,1817.34,1915.37,1759.77,1469.51,1084.13,1023.91,1663.06,1258.99,36.16,1891.51,1081.62,,101921.51,101579.8,16633.79,1099.03,0,13,12,2025-04-19 05:54:54,Tc,CENRL983,Town site world.,PRDCT56
c22fda7b-9be3-45ac-bf85-8fb18f4fa8cb,2025-03-31,2816279,2935.37,Seem cause rather between.,2102.17,1021.66,797.66,348.13,1280.72,1400.63,340.05,1699.89,1443.52,1686.2,403.3,1910.71,125.33,967.01,,187193.33,109606.25,13424.81,36.12,5,30,30,2025-04-11 00:23:27,eI,CENRL860,Newspaper coach hold job.,PRDCT41
786672bc-fe97-4e2a-af31-16a98784048c,2025-04-01,5202083,42529.65,Economy operation still wife such.,2889.48,420.82,88.91,196.59,523.39,1168.67,1652.24,841.25,907.92,84.49,294.93,167.36,1508.42,1480.11,,194479.16,156640.23,9335.1,3200.83,5,20,22,2025-05-01 01:51:55,It,CENRL652,Process see clear.,PRDCT37
c5c5178d-6017-48c6-beef-c583ef76c3bb,2025-05-30,3563342,73368.39,Low network history draw support drug up.,2808.75,1018.89,373.47,1280.77,1460.78,658.59,1303.74,187.49,1179.9,987.58,570.31,1228.83,635.15,1562.95,,10850.28,8864.64,12448.45,4511.61,12,1,0,2025-04-10 21:20:55,Wn,CENRL390,Together body light.,PRDCT08
b1ff5d23-1aa0-4f61-8474-bb94ee86de0f,2025-04-28,6962173,3171.95,Cold window after big stock couple which.,2164.65,1996.05,373.98,577.95,23.99,1234.12,362.69,206.17,742.02,1930.27,1105.46,1321.45,443.47,277.26,,10917.07,4497.02,10594.88,2135.66,6,29,30,2025-04-15 21:00:50,Aq,CENRL340,Capital money practice example medical.,PRDCT75
d7c9eaf3-9433-4b7d-a3f8-91d3a004c132,2025-04-03,3104794,56332.09,Station production opportunity nice too hospital thing.,2350.16,1569.46,1408.44,1269.4,22.0,165.82,1620.18,286.76,813.45,529.9,811.75,596.41,385.06,1313.16,,48423.38,20470.21,10791.79,1166.55,7,11,20,2025-04-30 23:47:13,UY,CENRL078,Laugh culture this.,PRDCT45
a440441f-6a72-4cb7-ad99-994c25889e5c,2025-04-16,5840374,57278.43,Young a help bad thousand point security.,1592.23,1190.65,687.58,340.82,414.08,1211.8,1295.65,317.49,492.6,149.63,123.98,32.81,232.14,515.43,,166944.87,48332.1,7004.66,3994.37,2,3,12,2025-04-05 15:36:32,Tp,CENRL308,Case radio inside.,PRDCT09
dc51c26f-dee8-47a8-b8bd-0908a9b75e8b,2025-05-30,3443455,93490.35,Expert know card they.,4564.15,752.79,386.63,962.1,241.8,967.04,873.61,973.91,1553.96,559.91,592.43,523.41,460.82,1290.8,,165397.04,140241.04,10139.21,329.63,10,23,6,2025-04-25 03:02:01,VG,CENRL913,Establish ten finally more discussion.,PRDCT65
9c8a8bd6-1442-42a7-8a09-37b734b6c927,2025-03-12,5600037,25058.67,Attack either allow name.,4486.86,859.41,192.35,266.47,150.91,267.82,1411.15,77.39,1119.53,1178.68,1675.26,1504.8,971.75,434.09,,50500.63,23574.44,10109.61,560.79,3,8,3,2025-04-14 08:23:26,vn,CENRL342,Around administration support bit go finish.,PRDCT68
86656515-359e-4884-bd0f-e2c7bb51cfa7,2025-04-06,1677995,18745.54,Read customer product.,1537.73,1375.0,788.91,1841.04,1652.21,1613.41,970.79,793.69,1094.6,1592.29,1355.02,1479.71,1663.0,229.91,,137865.45,46552.84,16449.58,3773.02,12,4,22,2025-05-15 21:36:08,ST,CENRL347,Federal say as experience evening.,PRDCT25
6b3d9148-788c-46b8-aae4-af1a3811de8d,2025-05-14,2976679,9660.06,Officer now player source nor involve push positive.,4528.08,1717.74,1125.29,742.44,354.97,1085.98,1411.79,851.9,530.78,590.9,80.93,414.87,1103.99,1735.63,,15972.42,13358.18,11747.21,1523.47,10,20,12,2025-05-29 20:41:13,lU,CENRL849,Receive section fast court wrong lot.,PRDCT65
83107d26-cafc-4182-9496-b71dd1f4c7ba,2025-03-27,6033342,72235.53,While necessary price key body.,2256.49,360.08,821.03,1670.49,851.19,1068.45,1838.72,599.44,1602.23,1579.43,626.19,1557.72,1685.92,516.69,2025-04-19,126580.01,14135.67,14777.58,3103.97,3,15,13,2025-05-21 23:26:45,zU,CENRL923,Close religious performance.,PRDCT95
45921461-fa7b-4ce3-acc0-b5713e7f0c35,2025-03-04,1137908,28701.51,Day day yard.,1980.15,1969.73,1308.68,966.16,684.51,1188.36,643.22,870.04,1678.08,67.69,1052.6,753.8,1802.12,1367.89,,35445.87,19726.16,14352.88,3007.4,12,14,13,2025-04-15 21:00:22,GA,CENRL769,Explain age matter nature should.,PRDCT29
e25548e4-4001-486e-bdb7-0e547b59ac1b,2025-05-08,8545627,41505.62,Whole huge future tell stock.,229.07,2.72,793.79,626.15,1950.7,1190.86,208.52,1657.2,984.74,458.24,532.9,1550.07,1629.35,477.87,,95921.57,69741.65,12063.11,3511.23,12,4,4,2025-05-17 23:56:57,sy,CENRL666,Billion cost performance.,PRDCT33
c8c1e597-db3f-424f-8d65-a00ee2953848,2025-03-08,4010611,45329.56,Fast travel middle month begin author hope perhaps.,1747.43,1087.85,1167.39,130.93,1484.69,1641.59,771.38,928.31,16.27,1304.65,516.0,1361.42,372.28,1865.32,2025-02-23,118951.02,13171.25,12648.08,2944.61,9,6,3,2025-04-02 10:46:18,bs,CENRL552,Trade than TV finish small step.,PRDCT18
5d99201b-c73b-4d65-8eb9-9bf6ab16a49e,2025-03-14,2476384,94117.48,Hard once player someone network interesting research.,497.22,1971.15,40.98,1867.76,750.79,1203.67,1626.73,807.26,1054.36,49.95,1432.54,994.68,1906.45,1351.23,,21137.2,2763.72,15057.55,3691.84,5,4,22,2025-05-20 13:52:38,LB,CENRL212,Spring test wish.,PRDCT84
eb2ab01b-62a9-4d3b-9aa2-fa33c12f025b,2025-05-26,6236950,91942.33,Need head federal consider might land college.,4753.46,1916.12,477.41,858.08,602.16,875.11,1700.57,472.93,796.55,1078.06,1130.27,516.32,1172.37,1950.85,,54490.88,15646.87,13546.8,2602.42,8,10,5,2025-05-22 11:00:06,lG,CENRL482,Capital fill nor.,PRDCT35
700b4135-8ee9-46c5-8816-8ae988119d0d,2025-05-13,1859021,58722.38,Sign himself accept TV collection.,225.63,982.95,1632.38,126.58,1885.85,306.37,650.31,965.94,1331.04,1086.64,1804.75,1369.26,1922.21,1178.73,,95391.02,19555.81,15243.01,3087.89,8,18,1,2025-05-15 10:45:27,oS,CENRL394,Couple wrong stay nice piece public.,PRDCT73
56b23023-9f2f-4758-8c5a-112bd499b4ad,2025-05-11,3748630,81432.85,Hair start choose energy.,2944.22,1598.8,262.78,172.72,359.55,1859.52,1732.87,1065.94,1915.21,23.94,655.18,396.19,522.3,1820.82,,37000.33,789.02,12385.82,589.53,11,12,26,2025-04-24 09:32:37,Pw,CENRL920,Blood reflect like avoid.,PRDCT19
daf2e4a8-1de1-47a6-a133-dae846bec47d,2025-05-21,7276962,39939.85,Sport build pattern soon above.,4318.87,619.98,254.2,554.72,1222.69,752.03,1566.58,1473.55,1795.5,289.22,302.8,987.42,1910.29,1997.31,,158317.04,10827.41,13726.29,584.75,5,5,5,2025-04-13 10:18:39,vA,CENRL101,Marriage little there.,PRDCT30
3b8231ab-2d9d-48c5-b25b-fce1cf814f93,2025-05-30,9948219,12005.49,Beat hair style service left.,1774.58,942.96,1116.71,578.61,958.73,1480.37,598.25,447.17,390.79,21.85,1754.61,782.26,1278.91,1187.17,,21386.27,12782.32,11538.39,4236.15,2,4,10,2025-05-16 14:20:37,Zy,CENRL421,Would condition challenge might hot coach.,PRDCT03
4ecc34da-1dcb-4ac8-8a35-3bd7ee5e6cf2,2025-03-11,2987308,91996.68,Rather stay foot knowledge happy think executive always.,1666.67,1540.84,710.49,1623.79,1238.43,1756.92,412.62,1765.14,68.92,8.26,3.2,592.75,263.03,970.01,,157117.67,38768.32,10954.4,4986.2,9,9,18,2025-04-16 09:28:10,mj,CENRL650,Sit benefit scene over figure.,PRDCT38
d9d2cc5a-d078-47d9-b33b-9120c0962396,2025-04-07,9410405,73562.9,Industry more security stock age after.,932.92,916.39,904.33,34.49,1313.29,703.46,1031.52,1918.28,247.32,1021.38,418.78,586.46,616.16,1370.81,,119632.08,73009.61,11082.67,4378.28,5,23,21,2025-05-28 23:41:54,pw,CENRL319,Chair mention want window girl right.,PRDCT87
18cf0fd5-6908-4d74-b155-2bfc25bd2cd8,2025-04-21,9238864,49443.87,Long whether watch another toward.,4619.42,917.97,1991.87,1833.81,1914.72,1140.39,1571.41,1311.55,379.42,567.24,1317.25,1242.08,202.95,1708.57,,81531.88,9130.3,16099.23,2106.92,8,18,20,2025-04-10 22:42:09,kS,CENRL338,Choose beat together or.,PRDCT07
3c61d71b-783b-4e4f-ba49-c3b23e92b3fe,2025-04-27,6224703,7493.32,American well religious Republican country tonight.,1372.55,799.38,828.0,1541.43,1358.28,648.69,1227.19,842.99,1804.89,564.93,813.97,1472.77,1553.41,351.65,,154763.16,85505.13,13807.58,4695.22,4,14,20,2025-05-05 08:28:29,qZ,CENRL221,That student understand.,PRDCT66
8ffb2099-79d4-407d-a58f-814598a33a3d,2025-04-01,7809017,62167.93,Machine speak white relate research nearly become positive.,4231.75,646.9,728.14,1143.77,1636.0,116.88,499.3,1922.04,1182.07,1971.29,317.08,1464.73,781.25,1856.58,,61820.13,17895.14,14266.03,2953.48,12,10,8,2025-04-08 03:29:14,ii,CENRL119,Head rich first.,PRDCT59
db94f522-d0f4-491c-a4be-0dd902795390,2025-05-24,9851938,79009.05,Ball drug road ask similar.,2502.8,732.65,1896.66,115.28,1515.18,787.02,1383.93,798.53,15.58,1273.3,1249.89,1219.85,1921.28,803.21,,114035.7,56413.4,13712.36,3751.24,7,5,8,2025-05-11 21:11:22,pl,CENRL212,Yes best second.,PRDCT36
9a6973f8-fea8-4ab7-8f4a-8ee6f5a52829,2025-05-30,6246872,84721.62,Various throw yeah arm sell who.,1427.45,1280.87,1090.48,1627.2,1110.94,933.32,572.54,939.27,202.02,1013.33,1674.5,1131.65,1807.24,1653.0,,74846.63,60587.14,15036.36,1353.02,5,1,5,2025-04-09 15:26:46,kZ,CENRL253,Here teach how support rock.,PRDCT00
34758725-be6e-45a8-a1ae-447211511d8b,2025-04-08,7142037,61149.86,Reveal act read offer inside idea stand case.,1357.84,1489.77,20.88,634.21,1961.15,1808.11,1004.98,531.77,953.99,1480.88,401.3,913.44,333.26,435.8,,85587.07,60735.77,11969.54,405.78,3,13,4,2025-05-16 05:33:12,ub,CENRL553,Usually board number certainly condition get.,PRDCT98
d24fe436-8fd6-4aea-bff4-adb95d7e0f59,2025-04-25,5364661,55022.86,Themselves current matter face me billion.,2627.14,248.07,1942.44,1542.39,506.29,831.68,956.86,1863.11,1501.26,450.58,1870.6,21.82,1585.79,1353.75,,49524.78,27848.55,14674.64,300.22,5,4,2,2025-05-03 08:59:51,Fy,CENRL186,Identify simple true change.,PRDCT24
3d381c3e-f92a-40e6-b69e-6932ab62219d,2025-04-08,2131810,23098.49,Participant teacher light mind sort page.,4910.57,1435.11,887.52,728.8,1915.2,1332.22,329.12,472.43,112.85,1787.55,857.46,262.01,1604.9,1132.78,,96211.51,87243.32,12857.95,569.05,12,14,24,2025-04-20 11:12:03,ke,CENRL532,You Democrat get.,PRDCT62
83c94245-3f81-406b-a71c-51d9ca7863d7,2025-04-08,9116437,2370.1,Organization want general arm sell.,3354.21,430.92,1847.67,289.58,1177.52,1014.17,428.58,139.74,1155.31,1393.1,516.2,1882.14,870.71,910.19,,58331.77,28520.19,12055.83,846.71,7,15,9,2025-04-07 21:40:09,sU,CENRL005,Best fact require without according.,PRDCT09
7ff8d379-ccd3-475c-8121-85516335259e,2025-04-10,4017449,68480.3,Rate finish deal girl political.,2093.61,13.34,1953.85,279.07,1803.69,914.7,1253.68,1813.05,1675.33,1643.79,33.65,1858.98,803.83,1700.77,,59478.39,39355.08,15747.73,3776.8,3,21,15,2025-04-03 07:31:35,Yo,CENRL654,Individual career bad.,PRDCT38
2da9b086-401f-45c7-ba79-71689bcb172f,2025-03-10,6750300,10808.31,Land table soon.,476.14,1568.66,948.75,1678.52,312.23,1654.49,1988.71,1843.01,1920.55,724.88,170.05,309.88,822.99,1652.8,,166638.3,108532.32,15595.52,1392.2,12,15,12,2025-05-13 07:04:50,XP,CENRL415,Thank feeling ok she participant.,PRDCT36
00ad3e0b-c4d4-48a4-8b27-1f97b85406f8,2025-03-28,4815572,56455.85,Keep sense idea new.,4536.75,1355.89,1258.13,94.34,166.59,1831.58,314.57,444.55,1210.53,1055.42,1748.96,563.67,989.11,894.54,,76607.5,4345.01,11927.88,561.98,5,14,10,2025-05-14 17:42:38,lM,CENRL731,Site hundred significant yard weight card.,PRDCT40
74c5b1b7-3c0c-4a7e-a2c1-6aecb6769bbb,2025-04-26,4839514,98669.86,Low second bit happen serious heart.,4917.95,570.29,1273.67,1892.26,787.36,1943.57,1250.24,804.04,896.86,1511.77,111.61,1872.92,1481.92,1788.64,,159060.0,50302.39,16185.15,2822.78,9,28,19,2025-04-23 23:21:50,mh,CENRL018,Account never win up.,PRDCT59
62ca6173-eb3c-4467-968c-45685697fa8b,2025-03-18,1074756,72271.4,Experience nation end player after picture.,496.8,698.16,1653.43,354.97,1929.91,746.11,654.49,335.85,223.04,1649.86,349.6,605.22,536.63,1981.52,,121346.18,40742.3,11718.79,3313.57,4,12,7,2025-05-07 09:29:43,XG,CENRL337,Respond hundred relate turn take.,PRDCT09
e0bbd9ba-e299-4e46-891d-a4162114dfe9,2025-04-17,2043054,4681.58,Never response billion collection financial central.,3190.84,1810.43,1447.11,1827.78,1215.71,115.96,1295.76,1880.31,545.27,1338.26,754.42,572.9,337.67,1971.14,,184564.37,147729.07,15112.72,1672.43,2,23,14,2025-05-16 10:13:59,lh,CENRL989,Much foreign responsibility report question.,PRDCT94
65dbcf51-8711-47e6-b7a4-d8135ec1892d,2025-03-30,4474983,36658.02,Now pay something sell bag.,208.29,642.47,563.93,725.9,303.51,282.76,1021.69,1780.58,1978.51,1622.38,1203.61,13.82,1223.49,23.24,,183294.48,34820.35,11385.89,1959.42,0,1,28,2025-05-10 11:29:42,pt,CENRL914,Soldier population range.,PRDCT35
afffcb06-284d-48a7-812a-9a8d248551cf,2025-04-28,6040210,9880.49,Third free everybody have election finally.,1461.52,1643.99,689.6,537.99,434.43,539.52,370.34,1422.25,605.46,315.36,1558.66,347.78,29.28,1314.63,,147849.68,79779.59,9809.29,2519.6,2,21,25,2025-05-07 22:23:38,PC,CENRL446,Quite very none.,PRDCT68
26d6b700-12e8-443b-a38e-cf166525554d,2025-03-09,1589270,61074.66,Capital age option course south.,496.79,878.08,238.92,730.82,642.17,1375.23,1859.32,380.18,1526.57,1310.78,1650.55,227.18,362.92,385.08,,157015.73,147312.34,11567.8,4819.3,10,11,30,2025-05-13 12:53:56,lB,CENRL059,Heart assume board film meeting central.,PRDCT84
2d77d883-1666-49d3-9ba8-67007dd47fce,2025-05-05,4821876,39495.25,Where bank subject mission opportunity result.,1680.83,408.52,1056.2,1415.66,241.23,1019.69,463.68,1622.25,489.94,268.34,440.93,546.18,563.14,1884.54,,164484.94,147993.48,10420.3,1273.03,11,24,20,2025-04-24 23:19:56,fB,CENRL278,Media popular thank.,PRDCT59
7f280e4b-3cf4-4122-95fd-c25d8d8f9850,2025-03-22,3741703,15284.44,Leader life collection.,4387.3,2.79,1778.13,680.84,1818.61,1423.42,1617.62,385.32,1953.6,272.32,1197.8,1473.27,1045.26,530.02,,144496.49,123367.15,14179.0,2886.6,7,15,8,2025-04-13 04:28:51,yh,CENRL474,Skin by edge eight fire small.,PRDCT77
1576c907-732b-4a82-92d7-577aff4a7ce4,2025-04-21,7778886,54719.46,Read ago want early official stand minute.,2267.89,913.54,1772.26,312.43,1731.59,317.14,1766.52,1788.9,878.68,411.14,1836.28,996.4,1885.32,1989.97,,166975.98,103273.67,16600.17,1655.37,3,11,15,2025-05-22 17:29:50,FB,CENRL342,Radio common article per.,PRDCT49
d447d451-d6ef-452e-b7de-1578b89d0e93,2025-03-07,5041622,32755.14,Yard avoid relate either experience or.,981.09,401.32,612.64,1917.94,939.97,1133.35,475.14,414.01,1373.29,267.26,1152.39,955.59,999.53,893.45,,179074.4,153123.39,11535.88,1556.2,0,19,16,2025-05-21 07:44:31,NF,CENRL166,Side guy believe factor once newspaper.,PRDCT06
05594086-ac27-4066-a23a-d54c16190df8,2025-04-10,7948237,60086.34,Recently attack although training civil.,1821.18,1267.68,39.34,504.16,902.07,1887.76,748.57,1076.04,1005.29,512.22,53.53,1843.92,977.29,1881.38,,191654.13,44228.87,12699.25,4282.59,12,4,27,2025-05-18 22:41:45,nQ,CENRL012,Blue finish sometimes certainly company.,PRDCT23
ad3c4d38-2df7-40ba-9375-a3200ddb5f04,2025-03-22,3740467,35657.07,Artist significant PM forward operation tree.,2597.85,790.78,444.88,1330.62,1211.87,459.72,1885.71,1334.07,1427.86,247.64,1395.51,140.51,908.27,127.22,2025-02-06,49510.11,35855.06,11704.66,3036.83,7,17,11,2025-05-23 20:33:10,MK,CENRL124,Pass ok something.,PRDCT41
c6be4787-b535-4e5c-88ac-7c5abe1ebd9a,2025-04-29,3627763,91130.09,News send away whatever animal allow.,3857.09,451.45,1564.15,1143.48,750.99,710.4,1933.01,1644.49,742.25,1254.46,190.04,1537.07,1296.77,272.36,,82045.18,21807.55,13490.92,864.31,3,1,8,2025-04-15 03:04:17,UY,CENRL669,Figure benefit according try.,PRDCT45
7665bb63-9f13-4462-bdd9-4939680d5501,2025-05-24,1374466,53808.15,Eight sign each teach.,2492.2,876.48,428.83,1751.6,310.72,1340.37,1036.08,1401.01,854.04,1734.66,583.76,1459.37,168.09,1835.88,,134536.48,21952.6,13780.89,1784.38,10,8,2,2025-04-30 19:05:51,xI,CENRL402,Boy friend probably audience turn.,PRDCT99
41e8247c-1121-4fef-befe-622496ff6963,2025-04-29,7417086,93586.81,Beautiful on decade cell.,2795.74,1708.79,1439.87,1017.63,1762.86,983.77,1497.79,1264.76,127.63,897.93,1850.99,736.0,1360.49,145.24,,133778.39,31470.08,14793.75,4949.34,7,9,2,2025-04-26 03:13:44,hz,CENRL189,Involve medical affect.,PRDCT10
7bbb85f5-bd2c-4a4f-bc6c-bad878cce2bf,2025-03-25,8022644,37344.68,Property above red who election maybe feeling realize.,4368.6,778.3,1426.83,1681.82,972.1,1008.79,1898.66,177.45,904.94,962.1,1855.8,1141.4,201.81,1428.47,,81135.76,29494.54,14438.47,441.93,12,28,1,2025-05-30 08:43:08,Yd,CENRL935,Treat north much ready store.,PRDCT75
b1affd11-a33c-450d-a5a5-b5114ac890f3,2025-05-08,3326959,11124.19,Lead wind recognize possible his parent paper.,2862.75,161.43,876.98,1984.51,1444.81,1276.23,1930.16,1990.76,768.78,194.69,1226.36,494.48,928.09,477.49,,144971.43,36582.62,13754.77,4691.97,7,9,13,2025-04-22 08:09:42,vJ,CENRL770,Institution remember drop.,PRDCT08
24cef1e0-c1ca-4154-a84e-d14d785d3490,2025-04-25,1694118,73199.44,Public order particularly out should outside.,3824.85,767.21,1780.19,250.89,1021.89,1102.32,1724.45,1587.05,160.32,1833.86,1133.31,1657.4,333.4,548.99,,119705.89,98434.66,13901.28,281.58,11,10,12,2025-04-09 07:35:03,XE,CENRL934,Only perhaps list police health.,PRDCT19
197f3777-b05e-4432-926b-e7f6ecb1d8bb,2025-05-25,1152095,4614.5,Budget mouth citizen money professional speak benefit.,3291.79,990.83,656.59,1324.75,1357.86,1952.5,1807.04,649.23,632.15,1208.0,1801.91,368.65,1614.83,1446.94,,46830.63,42920.0,15811.28,1842.29,2,26,28,2025-04-12 05:56:32,ax,CENRL307,Art remember easy sure build off.,PRDCT88
f59c24f8-b1e7-477b-bee4-fd41e7583d7c,2025-04-29,5498702,75001.17,Where create learn sign nor.,486.2,1985.17,1161.93,130.44,1105.27,380.21,1960.54,1276.2,421.79,1259.78,1546.34,921.89,938.44,740.33,,97577.81,34000.44,13828.33,2808.09,6,0,22,2025-05-25 06:06:30,jT,CENRL986,Safe green serve contain west.,PRDCT37
20cafdd7-560e-4506-91db-d3efaa16b7cf,2025-04-02,3818977,3963.76,Red character consumer soon.,1842.86,1422.05,1473.28,516.43,1002.0,1527.19,1744.16,1956.15,337.65,226.71,708.34,281.03,1814.99,748.48,,65277.24,32831.95,13758.46,3445.73,4,16,7,2025-05-19 01:21:29,dB,CENRL601,Score then push that budget.,PRDCT33
941c790e-5e47-4828-902b-d37c66e68e46,2025-05-15,1400371,45487.75,Month country could order late rise institution song.,3696.45,1123.67,903.24,317.64,904.43,436.4,1932.95,1653.89,1803.77,204.82,1687.2,1746.46,1621.65,1801.01,,191687.23,30093.74,16137.13,1782.14,4,1,25,2025-05-08 05:21:27,lM,CENRL763,Trip meeting new strong figure language.,PRDCT18
212a38f0-e116-4842-a04d-2524b019daaf,2025-03-09,6243828,90107.14,Range wall run project today citizen age.,3634.26,309.53,565.4,1123.61,694.03,90.06,29.33,1604.21,1321.43,1150.93,1523.13,1764.14,37.93,839.16,,55089.85,13968.75,11052.89,2378.41,2,27,17,2025-04-15 19:24:04,Nd,CENRL399,Much rock reach get anything.,PRDCT03
46065fb0-e6ad-4932-9e00-5b7d408193f2,2025-04-01,1333633,69659.17,Article together stock order dog.,690.44,570.65,1430.76,1546.48,1363.35,935.43,161.69,1989.01,1715.04,882.57,539.63,765.96,838.51,46.93,,131570.49,74728.12,12786.01,4331.34,8,17,7,2025-04-06 13:38:09,ry,CENRL898,This western nor letter.,PRDCT38
b1fb9ef6-35a7-456a-b097-99ddc43ac632,2025-04-15,7458993,29107.59,Maintain ever evening food class home social.,677.92,1064.65,1105.34,1943.65,196.8,265.58,1450.12,97.41,752.83,45.92,1467.91,1560.49,1314.89,1598.13,,157004.42,152624.89,12863.72,3785.03,12,16,30,2025-04-29 05:56:11,yp,CENRL515,Center economy tend bad.,PRDCT13
18064fc4-bc1c-4a12-a34d-d16e81a38a11,2025-04-26,3139513,26281.75,Sense identify everyone enjoy your.,4825.54,368.15,1684.11,1274.15,496.07,1388.67,88.16,664.54,144.86,573.05,1327.46,1377.47,1263.76,266.82,,119341.6,42763.04,10917.27,1136.68,10,4,10,2025-04-25 06:06:49,au,CENRL894,Member in beat else effect.,PRDCT14
b1babea6-45a2-4f3f-b601-5d11397d7bea,2025-04-08,1989969,66216.31,Successful far spring market where new project.,4434.2,1604.58,533.8,920.41,231.55,392.78,574.87,210.14,511.39,1259.16,352.53,706.31,1638.86,1566.21,,42301.25,22958.54,10502.59,2526.67,4,6,30,2025-04-27 08:00:54,qQ,CENRL615,Thousand exist heart certain.,PRDCT23
d084648c-8f0d-46cf-98a8-f1ef566b0c4f,2025-05-06,4917783,77783.36,Tend something current page own none.,4527.24,1391.56,1779.95,1488.94,1130.8,928.33,1941.38,1725.5,1938.68,612.32,572.1,1424.62,1677.8,10.93,,100368.82,25700.21,16622.91,899.26,6,20,28,2025-05-26 00:31:40,NT,CENRL029,For your peace him his all.,PRDCT01
ad4f56db-2735-46e5-82af-fd326eef600c,2025-05-15,5528814,9398.46,New ok music reduce government school.,1185.4,1251.13,588.14,1651.48,257.93,792.35,316.45,1497.99,1551.95,1769.97,1776.38,1364.42,143.56,1594.19,,151633.13,10199.06,14555.94,4645.69,6,19,8,2025-04-17 19:04:48,Pg,CENRL153,People explain around almost property focus.,PRDCT64
ebd1a19b-7a43-4f56-aada-e7039817764e,2025-04-06,3834084,64353.32,Measure various Congress.,1181.27,146.79,1329.83,640.03,1708.29,1959.04,1967.36,627.77,1347.95,1715.52,1552.06,1793.37,856.27,1716.86,,94019.02,19262.93,17361.14,1715.08,0,7,3,2025-04-15 10:23:39,iX,CENRL100,Culture idea teach community size.,PRDCT62
43f77074-5e07-43a1-b85c-fff01fe4dc5c,2025-05-15,2646302,39025.93,Never number institution smile grow animal.,4604.1,1049.55,938.55,1274.1,355.23,466.71,699.94,1540.88,722.12,716.28,1359.22,983.23,1106.73,485.0,2025-05-26,127182.76,83651.69,11697.54,1271.01,6,16,6,2025-04-09 19:37:48,Ef,CENRL690,Determine set police.,PRDCT25
3511060a-400e-414f-828d-c4b9373eba4f,2025-03-27,6698709,46346.21,Paper Democrat mean capital.,1058.26,686.33,1114.07,1492.66,1453.2,39.55,929.56,813.75,983.88,564.03,492.86,1204.96,1417.85,572.86,,146648.74,22032.73,11765.56,1827.96,12,11,19,2025-04-25 19:56:03,eC,CENRL638,Interview class order keep dark when.,PRDCT04
12970b89-e8ec-4582-8062-261a31f79369,2025-03-14,5952670,9418.4,People discover but class sort understand lawyer.,2337.95,1812.03,1473.9,1186.7,754.47,1352.75,1558.96,1997.37,1238.13,885.04,1761.75,458.48,1430.07,217.23,,96667.18,53832.77,16126.88,2097.54,12,1,25,2025-05-31 14:37:26,QZ,CENRL032,Positive answer ahead.,PRDCT11
62623572-13bd-40f1-9698-d763caefd272,2025-03-23,4801904,67768.85,Either process sea.,1836.1,1346.03,1413.07,1688.9,1327.99,1294.88,573.97,1836.59,377.4,376.63,662.6,1738.28,342.03,844.59,,102228.22,1863.14,13822.96,2592.68,6,21,15,2025-05-21 23:53:58,tO,CENRL312,Gas pressure life agreement go within.,PRDCT07
